,Unnamed: 0,date,days_before,bookings,weather_temp,weather_rain,weather_available,visitors,bookings_increase
7650,7650,2022-07-22,10,2422.0,0.0,0.0,0,6638,2.1667745157877176
7651,7651,2022-07-22,21,1783.0,0.0,0.0,0,6638,3.646560631001311
7652,7652,2022-07-23,4,3974.0,16.6,0.0,1,8343,1.7348406315383016
7653,7653,2022-07-23,7,3181.0,16.6,0.0,1,8343,2.403613078869379
7654,7654,2022-07-23,10,2663.0,0.0,0.0,0,8343,3.084335807095581
7655,7655,2022-07-23,21,1917.0,0.0,0.0,0,8343,4.814090101682588
7656,7656,2022-07-24,4,3234.0,21.8,0.0,1,9044,1.5212127992081006
7657,7657,2022-07-24,7,2593.0,21.8,0.0,1,9044,2.052320115076807
7658,7658,2022-07-24,10,2304.0,0.0,0.0,0,9044,2.43798225308642
7659,7659,2022-07-24,21,1770.0,0.0,0.0,0,9044,3.621084680636285
7660,7660,2022-07-25,4,3890.0,24.1,1.0,1,6534,1.1978003038093012
7661,7661,2022-07-25,7,3225.0,24.1,1.0,1,6534,1.55014196217191
7662,7662,2022-07-25,10,2909.0,0.0,0.0,0,6534,1.833000932904256
7663,7663,2022-07-25,21,2151.0,0.0,0.0,0,6534,2.712063900231036
7664,7664,2022-07-26,4,4012.0,21.1,0.0,1,8484,1.7636098495684425
7665,7665,2022-07-26,7,3670.0,21.1,0.0,1,8484,2.0841008278945465
7666,7666,2022-07-26,10,3375.0,0.0,0.0,0,8484,2.3506388888888887
7667,7667,2022-07-26,21,2653.0,0.0,0.0,0,8484,3.3078394697352227
7668,7668,2022-07-27,4,3975.0,22.1,0.0,1,8538,1.3251368921853992
7669,7669,2022-07-27,7,3410.0,22.1,0.0,1,8538,1.6509867187780864
7670,7670,2022-07-27,10,3083.0,0.0,0.0,0,8538,1.9151021141769908
7671,7671,2022-07-27,21,2402.0,0.0,0.0,0,8538,2.8658310340511446
7672,7672,2022-07-28,4,3710.0,21.8,0.0,1,9010,1.6477457903313415
7673,7673,2022-07-28,7,3041.0,21.8,0.0,1,9010,2.177072759246815
7674,7674,2022-07-28,10,2682.0,0.0,0.0,0,9010,2.7138892912515624
7675,7675,2022-07-28,21,2057.0,0.0,0.0,0,9010,4.09753765748157
7676,7676,2022-07-29,4,3204.0,24.4,0.0,1,8962,2.143237329165142
7677,7677,2022-07-29,7,2537.0,24.4,0.0,1,8962,2.9618210812840964
7678,7678,2022-07-29,10,2293.0,0.0,0.0,0,8962,3.784363406896774
7679,7679,2022-07-29,21,1801.0,0.0,0.0,0,8962,5.5297643153330895
7680,7680,2022-07-30,4,3826.0,26.5,0.0,1,8440,1.2006633996785654
7681,7681,2022-07-30,7,2676.0,26.5,0.0,1,8440,2.0197337116254594
7682,7682,2022-07-30,10,2386.0,0.0,0.0,0,8440,2.532404506330076
7683,7683,2022-07-30,21,1806.0,0.0,0.0,0,8440,4.041370232668057
7684,7684,2022-07-31,4,2912.0,25.4,0.0,1,8845,1.5441597303920278
7685,7685,2022-07-31,7,2049.0,25.4,0.0,1,8845,2.54628416657391
7686,7686,2022-07-31,10,1805.0,0.0,0.0,0,8845,3.109812163828784
7687,7687,2022-07-31,21,1419.0,0.0,0.0,0,8845,4.63253249065559
7688,7688,2022-08-01,4,3223.0,23.8,0.0,1,7517,1.78536738021793
7689,7689,2022-08-01,7,2395.0,23.8,0.0,1,7517,2.558205692817336
7690,7690,2022-08-01,10,2174.0,0.0,0.0,0,7517,3.0568335912270888
7691,7691,2022-08-01,21,1649.0,0.0,0.0,0,7517,4.369549082229904
7692,7692,2022-08-02,4,3693.0,24.6,0.0,1,8884,1.48577219722922
7693,7693,2022-08-02,7,2897.0,24.6,0.0,1,8884,2.0020603210217467
7694,7694,2022-08-02,10,2583.0,0.0,0.0,0,8884,2.389549789283483
7695,7695,2022-08-02,21,2084.0,0.0,0.0,0,8884,3.344724481427812
7696,7696,2022-08-03,4,3250.0,27.2,1.0,1,8740,1.1416120475742275
7697,7697,2022-08-03,7,2586.0,27.2,1.0,1,8740,1.642661076006648
7698,7698,2022-08-03,10,2286.0,0.0,0.0,0,8740,2.049840970037602
7699,7699,2022-08-03,21,1804.0,0.0,0.0,0,8740,3.007571669642682
7700,7700,2022-08-04,4,2811.0,30.3,1.0,1,7166,2.0230201421295635
7701,7701,2022-08-04,7,2169.0,30.3,1.0,1,7166,2.803415090896946
7702,7702,2022-08-04,10,1836.0,0.0,0.0,0,7166,3.5152092649925466
7703,7703,2022-08-04,21,1440.0,0.0,0.0,0,7166,5.42276633458984
7704,7704,2022-08-05,4,2300.0,23.5,1.0,1,4643,2.148467921211808
7705,7705,2022-08-05,7,1846.0,23.5,1.0,1,4643,3.2760403411693706
7706,7706,2022-08-05,10,1525.0,0.0,0.0,0,4643,4.193723653395784
7707,7707,2022-08-05,21,1166.0,0.0,0.0,0,4643,6.213055812112415
7708,7708,2022-08-06,4,3358.0,20.7,0.0,1,8579,1.27149663915596
7709,7709,2022-08-06,7,2340.0,20.7,0.0,1,8579,2.114544798231748
7710,7710,2022-08-06,10,1993.0,0.0,0.0,0,8579,2.569909208358573
7711,7711,2022-08-06,21,1393.0,0.0,0.0,0,8579,3.9296142147566897
7712,7712,2022-08-07,4,2305.0,20.4,0.0,1,5871,1.247255019967296
7713,7713,2022-08-07,7,1669.0,20.4,0.0,1,5871,1.8559140890908647
7714,7714,2022-08-07,10,1414.0,0.0,0.0,0,5871,2.238455960085967
7715,7715,2022-08-07,21,962.0,0.0,0.0,0,5871,3.5871321115287538
7716,7716,2022-08-08,4,2341.0,22.0,0.0,1,6294,1.096061260093177
7717,7717,2022-08-08,7,1764.0,22.0,0.0,1,6294,1.6332889677610174
7718,7718,2022-08-08,10,1522.0,0.0,0.0,0,6294,2.0037763494309235
7719,7719,2022-08-08,21,1032.0,0.0,0.0,0,6294,3.2792192342419284
7720,7720,2022-08-09,4,2463.0,25.1,0.0,1,6973,1.3191997771396229
7721,7721,2022-08-09,7,2008.0,25.1,0.0,1,6973,1.814701993420048
7722,7722,2022-08-09,10,1756.0,0.0,0.0,0,6973,2.2296994654365223
7723,7723,2022-08-09,21,1404.0,0.0,0.0,0,6973,3.158498914757372
7724,7724,2022-08-10,4,2180.0,26.6,0.0,1,6349,1.5942437046339857
7725,7725,2022-08-10,7,1822.0,26.6,0.0,1,6349,2.1737363695771954
7726,7726,2022-08-10,10,1567.0,0.0,0.0,0,6349,2.811646535647239
7727,7727,2022-08-10,21,1195.0,0.0,0.0,0,6349,4.2983165944277095
7728,7728,2022-08-11,4,1909.0,28.4,0.0,1,4686,2.2369434914660458
7729,7729,2022-08-11,7,1661.0,28.4,0.0,1,4686,3.1005401605682783
7730,7730,2022-08-11,10,1455.0,0.0,0.0,0,4686,3.935585521444438
7731,7731,2022-08-11,21,1001.0,0.0,0.0,0,4686,6.089180050718512
7732,7732,2022-08-12,4,1883.0,29.7,0.0,1,3846,1.6966705706832592
7733,7733,2022-08-12,7,1636.0,29.7,0.0,1,3846,2.368227872860636
7734,7734,2022-08-12,10,1432.0,0.0,0.0,0,3846,2.869144376078058
7735,7735,2022-08-12,21,942.0,0.0,0.0,0,3846,4.564537520671983
7736,7736,2022-08-13,4,2750.0,30.9,0.0,1,5957,1.4330245080284922
7737,7737,2022-08-13,7,2178.0,30.9,0.0,1,5957,1.9991602144308984
7738,7738,2022-08-13,10,1907.0,0.0,0.0,0,5957,2.377055865607911
7739,7739,2022-08-13,21,1358.0,0.0,0.0,0,5957,3.750531673474681
7740,7740,2022-08-14,4,1806.0,28.7,0.0,1,3623,1.572744597164908
7741,7741,2022-08-14,7,1388.0,28.7,0.0,1,3623,2.1901373002069344
7742,7742,2022-08-14,10,1237.0,0.0,0.0,0,3623,2.55787429976254
7743,7743,2022-08-14,21,932.0,0.0,0.0,0,3623,3.870482113396312
7744,7744,2022-08-15,4,1589.0,26.3,1.0,1,3622,1.297472606528756
7745,7745,2022-08-15,7,1152.0,26.3,1.0,1,3622,1.9137542185877463
7746,7746,2022-08-15,10,1022.0,0.0,0.0,0,3622,2.23321158433048
7747,7747,2022-08-15,21,737.0,0.0,0.0,0,3622,3.246199968720544
7748,7748,2022-08-16,4,1151.0,28.3,1.0,1,2701,1.363017230958152
7749,7749,2022-08-16,7,966.0,28.3,1.0,1,2701,1.811792047784876
7750,7750,2022-08-16,10,827.0,0.0,0.0,0,2701,2.2120631413445464
7751,7751,2022-08-16,21,619.0,0.0,0.0,0,2701,3.4341136693687067
7752,7752,2022-08-17,4,780.0,28.0,0.0,1,2202,1.664605249362178
7753,7753,2022-08-17,7,671.0,28.0,0.0,1,2202,2.0654213521203086
7754,7754,2022-08-17,10,583.0,0.0,0.0,0,2202,2.598365127251885
7755,7755,2022-08-17,21,421.0,0.0,0.0,0,2202,3.896426052429424
7756,7756,2022-08-18,4,651.0,27.8,0.0,1,1812,1.779695831249135
7757,7757,2022-08-18,7,551.0,27.8,0.0,1,1812,2.290858464062849
7758,7758,2022-08-18,10,447.0,0.0,0.0,0,1812,3.016911862749456
7759,7759,2022-08-18,21,326.0,0.0,0.0,0,1812,4.426718196805492
7760,7760,2022-08-19,4,846.0,29.8,0.0,1,1914,1.63938563285907
7761,7761,2022-08-19,7,737.0,29.8,0.0,1,1914,2.186306097498853
7762,7762,2022-08-19,10,660.0,0.0,0.0,0,1914,2.606432748538012
7763,7763,2022-08-19,21,500.0,0.0,0.0,0,1914,3.852247011952192
7764,7764,2022-08-20,4,2356.0,24.4,0.0,1,4382,1.5254716621201423
7765,7765,2022-08-20,7,2015.0,24.4,0.0,1,4382,1.9315007573072087
7766,7766,2022-08-20,10,1783.0,0.0,0.0,0,4382,2.245873272829246
7767,7767,2022-08-20,21,1298.0,0.0,0.0,0,4382,3.1748466588770548
7768,7768,2022-08-21,4,1573.0,24.5,0.0,1,4950,2.1468531468531467
7769,7769,2022-08-21,7,1260.0,24.5,0.0,1,4950,2.9285714285714284
7770,7770,2022-08-21,10,1063.0,0.0,0.0,0,4950,3.656632173095014
7771,7771,2022-08-21,21,797.0,0.0,0.0,0,4950,5.210790464240904
7772,7772,2022-08-27,4,2262.0,25.7,1.0,1,5742,2.137311950042577
7773,7773,2022-08-27,7,1740.0,25.7,1.0,1,5742,3.166570008285004
7774,7774,2022-08-27,10,1538.0,0.0,0.0,0,5742,4.146947593997422
7775,7775,2022-08-27,21,1092.0,0.0,0.0,0,5742,7.072669266217654
7776,7776,2022-08-28,4,1135.0,16.7,1.0,1,1242,0.0942731277533039
7777,7777,2022-08-28,7,900.0,16.7,1.0,1,1242,0.38
7778,7778,2022-08-28,10,792.0,0.0,0.0,0,1242,0.5681818181818182
7779,7779,2022-08-28,21,618.0,0.0,0.0,0,1242,1.0097087378640777
7780,7780,2022-09-03,4,1629.0,14.6,0.0,1,5400,2.302430802894333
7781,7781,2022-09-03,7,1187.0,14.6,0.0,1,5400,3.3023986084995567
7782,7782,2022-09-03,10,822.0,0.0,0.0,0,5400,4.753653014328197
7783,7783,2022-09-03,21,433.0,0.0,0.0,0,5400,11.422340761856791
7784,7784,2022-09-04,4,861.0,17.1,0.0,1,4157,3.828106852497097
7785,7785,2022-09-04,7,603.0,17.1,0.0,1,4157,5.893864013266998
7786,7786,2022-09-04,10,405.0,0.0,0.0,0,4157,9.264197530864198
7787,7787,2022-09-04,21,148.0,0.0,0.0,0,4157,27.08783783783784
7788,7788,2022-09-10,4,2533.0,13.6,1.0,1,5303,1.3475822344109882
7789,7789,2022-09-10,7,1849.0,13.6,1.0,1,5303,2.1955506787311663
7790,7790,2022-09-10,10,1623.0,0.0,0.0,0,5303,2.663985034819341
7791,7791,2022-09-10,21,1076.0,0.0,0.0,0,5303,4.821635232995692
7792,7792,2022-09-11,4,2286.0,17.9,0.0,1,4771,1.0870516185476815
7793,7793,2022-09-11,7,2135.0,17.9,0.0,1,4771,1.2346604215456674
7794,7794,2022-09-11,10,1962.0,0.0,0.0,0,4771,1.4317023445463812
7795,7795,2022-09-11,21,949.0,0.0,0.0,0,4771,4.027397260273973
7796,7796,2022-09-17,4,2477.0,16.9,0.0,1,4787,1.224469396975666
7797,7797,2022-09-17,7,1984.0,16.9,0.0,1,4787,1.8700174049075915
7798,7798,2022-09-17,10,1728.0,0.0,0.0,0,4787,2.294420758481269
7799,7799,2022-09-17,21,1100.0,0.0,0.0,0,4787,4.099398369661528
7800,7800,2022-09-18,4,2463.0,18.1,0.0,1,5532,1.246041412911084
7801,7801,2022-09-18,7,2272.0,18.1,0.0,1,5532,1.4348591549295775
7802,7802,2022-09-18,10,1962.0,0.0,0.0,0,5532,1.819571865443425
7803,7803,2022-09-18,21,921.0,0.0,0.0,0,5532,5.006514657980456
7804,7804,2022-09-24,4,2523.0,17.8,0.0,1,4787,1.154379706698375
7805,7805,2022-09-24,7,2075.0,17.8,0.0,1,4787,1.6875333102455208
7806,7806,2022-09-24,10,1863.0,0.0,0.0,0,4787,2.0987092586351097
7807,7807,2022-09-24,21,1077.0,0.0,0.0,0,4787,4.125048728798543
7808,7808,2022-09-25,4,2883.0,15.6,1.0,1,6250,1.1678806798473813
7809,7809,2022-09-25,7,2607.0,15.6,1.0,1,6250,1.397391637897967
7810,7810,2022-09-25,10,2163.0,0.0,0.0,0,6250,1.8895053166897824
7811,7811,2022-09-25,21,1578.0,0.0,0.0,0,6250,2.9607097591888465
7812,7812,2022-10-06,4,,15.4,0.0,1,1794,
7813,7813,2022-10-06,7,,15.4,0.0,1,1794,
7814,7814,2022-10-06,10,,0.0,0.0,0,1794,
7815,7815,2022-10-06,21,,0.0,0.0,0,1794,
7816,7816,2022-10-08,4,2868.0,14.8,0.0,1,4645,1.1880107427759825
7817,7817,2022-10-08,7,2476.0,14.8,0.0,1,4645,1.74829423559418
7818,7818,2022-10-08,10,2288.0,0.0,0.0,0,4645,2.3658093602639534
7819,7819,2022-10-08,21,1891.0,0.0,0.0,0,4645,4.293168094355364
7820,7820,2022-10-09,4,2387.0,13.3,0.0,1,4218,0.7670716380393799
7821,7821,2022-10-09,7,2073.0,13.3,0.0,1,4218,1.0347322720694645
7822,7822,2022-10-09,10,1853.0,0.0,0.0,0,4218,1.27630868861306
7823,7823,2022-10-09,21,1091.0,0.0,0.0,0,4218,2.866177818515124
7824,7824,2022-10-15,4,3426.0,15.2,1.0,1,5616,1.115643591899701
7825,7825,2022-10-15,7,3104.0,15.2,1.0,1,5616,1.657568862757732
7826,7826,2022-10-15,10,2945.0,0.0,0.0,0,5616,2.0382656089476248
7827,7827,2022-10-15,21,2181.0,0.0,0.0,0,5616,4.090448907747184
7828,7828,2022-10-16,4,2976.0,15.9,1.0,1,4648,0.5618279569892473
7829,7829,2022-10-16,7,2581.0,15.9,1.0,1,4648,0.8008523827973654
7830,7830,2022-10-16,10,2327.0,0.0,0.0,0,4648,0.9974215728405672
7831,7831,2022-10-16,21,1673.0,0.0,0.0,0,4648,1.7782426778242677
7832,7832,2022-10-22,4,4985.0,9.9,1.0,1,7422,0.8491185121983814
7833,7833,2022-10-22,7,4286.0,9.9,1.0,1,7422,1.2293964940489912
7834,7834,2022-10-22,10,3810.0,0.0,0.0,0,7422,1.4992852898104716
7835,7835,2022-10-22,21,2805.0,0.0,0.0,0,7422,2.883515014397367
7836,7836,2022-10-23,4,3433.0,9.9,1.0,1,5252,0.5298572676958928
7837,7837,2022-10-23,7,2891.0,9.9,1.0,1,5252,0.8166724316845382
7838,7838,2022-10-23,10,2603.0,0.0,0.0,0,5252,1.0176719170188244
7839,7839,2022-10-23,21,2184.0,0.0,0.0,0,5252,1.4047619047619049
7840,7840,2022-10-29,4,5996.0,14.7,0.0,1,9406,0.8767040635786176
7841,7841,2022-10-29,7,5484.0,14.7,0.0,1,9406,1.1223863482475875
7842,7842,2022-10-29,10,5142.0,0.0,0.0,0,9406,1.3292642993051396
7843,7843,2022-10-29,21,4101.0,0.0,0.0,0,9406,2.359971759582178
7844,7844,2022-10-30,4,5310.0,10.2,0.0,1,7651,0.8048843645216113
7845,7845,2022-10-30,7,4782.0,10.2,0.0,1,7651,1.1232677787237857
7846,7846,2022-10-30,10,4602.0,0.0,0.0,0,7651,1.3526548133013168
7847,7847,2022-10-30,21,3599.0,0.0,0.0,0,7651,2.5749397980920627
7848,7848,2022-10-31,4,,14.0,0.0,1,6135,1.5813117699910153
7849,7849,2022-10-31,7,,14.0,0.0,1,6135,2.102591792656588
7850,7850,2022-10-31,10,,0.0,0.0,0,6135,2.5338253382533824
7851,7851,2022-10-31,21,,0.0,0.0,0,6135,4.0227272727272725
7852,7852,2022-11-01,4,2643.0,11.4,1.0,1,5231,0.9791903140370792
7853,7853,2022-11-01,7,2215.0,11.4,1.0,1,5231,1.361625282167043
7854,7854,2022-11-01,10,1949.0,0.0,0.0,0,5231,2.9275634614882904
7855,7855,2022-11-01,21,1266.0,0.0,0.0,0,5231,5.239690376315853
7856,7856,2022-11-02,4,2223.0,13.0,1.0,1,5060,1.2762033288349075
7857,7857,2022-11-02,7,1901.0,13.0,1.0,1,5060,1.6617569700157813
7858,7858,2022-11-02,10,1665.0,0.0,0.0,0,5060,2.039039039039039
7859,7859,2022-11-02,21,1120.0,0.0,0.0,0,5060,3.517857142857143
7860,7860,2022-11-03,4,4014.0,10.0,0.0,1,8022,0.9985052316890882
7861,7861,2022-11-03,7,3405.0,10.0,0.0,1,8022,1.3559471365638769
7862,7862,2022-11-03,10,2977.0,0.0,0.0,0,8022,1.5009032546366965
7863,7863,2022-11-03,21,2078.0,0.0,0.0,0,8022,2.621911640541997
7864,7864,2022-11-04,4,5338.0,10.6,0.0,1,9415,0.7637692019482952
7865,7865,2022-11-04,7,4728.0,10.6,0.0,1,9415,0.9913282571912012
7866,7866,2022-11-04,10,4136.0,0.0,0.0,0,9415,1.345268646115075
7867,7867,2022-11-04,21,2944.0,0.0,0.0,0,9415,2.346693809660912
7868,7868,2022-11-05,4,5483.0,9.9,1.0,1,9394,0.7132956410724056
7869,7869,2022-11-05,7,4866.0,9.9,1.0,1,9394,0.9305384299219072
7870,7870,2022-11-05,10,4553.0,0.0,0.0,0,9394,2.450889320728744
7871,7871,2022-11-05,21,3822.0,0.0,0.0,0,9394,4.056492473463276
7872,7872,2022-11-06,4,3610.0,10.4,1.0,1,6501,0.8008310249307479
7873,7873,2022-11-06,7,3055.0,10.4,1.0,1,6501,1.127986906710311
7874,7874,2022-11-06,10,2688.0,0.0,0.0,0,6501,1.4185267857142858
7875,7875,2022-11-06,21,1775.0,0.0,0.0,0,6501,2.6625352112676057
7876,7876,2022-11-24,4,,2.6,0.0,1,1099,
7877,7877,2022-11-24,7,,2.6,0.0,1,1099,
7878,7878,2022-11-24,10,,0.0,0.0,0,1099,
7879,7879,2022-11-24,21,,0.0,0.0,0,1099,
7880,7880,2022-11-26,4,2854.0,2.7,1.0,1,3372,0.181499649614576
7881,7881,2022-11-26,7,2654.0,2.7,1.0,1,3372,0.2705350414468726
7882,7882,2022-11-26,10,2538.0,0.0,0.0,0,3372,0.3286052009456264
7883,7883,2022-11-26,21,2012.0,0.0,0.0,0,3372,0.6759443339960238
7884,7884,2022-11-27,4,1727.0,1.2,0.0,1,2013,0.1656050955414012
7885,7885,2022-11-27,7,1585.0,1.2,0.0,1,2013,0.2700315457413249
7886,7886,2022-11-27,10,1494.0,0.0,0.0,0,2013,0.3473895582329317
7887,7887,2022-11-27,21,1187.0,0.0,0.0,0,2013,0.6958719460825611
7888,7888,2022-12-03,4,3677.0,-0.7,0.0,1,4736,0.2880065270601033
7889,7889,2022-12-03,7,3187.0,-0.7,0.0,1,4736,0.4860370254157515
7890,7890,2022-12-03,10,2997.0,0.0,0.0,0,4736,0.6744518149990787
7891,7891,2022-12-03,21,2647.0,0.0,0.0,0,4736,1.1419660787783588
7892,7892,2022-12-04,4,4683.0,-0.3,0.0,1,4824,0.0301089045483664
7893,7893,2022-12-04,7,4284.0,-0.3,0.0,1,4824,0.1260504201680672
7894,7894,2022-12-04,10,4074.0,0.0,0.0,0,4824,0.1840942562592047
7895,7895,2022-12-04,21,3334.0,0.0,0.0,0,4824,0.4469106178764247
7896,7896,2022-12-10,4,4167.0,-4.1,1.0,1,5365,0.2874970002399808
7897,7897,2022-12-10,7,3753.0,-4.1,1.0,1,5365,0.4295230482280842
7898,7898,2022-12-10,10,3589.0,0.0,0.0,0,5365,0.7024226804123712
7899,7899,2022-12-10,21,2987.0,0.0,0.0,0,5365,1.229068705388857
7900,7900,2022-12-11,4,4650.0,-5.4,0.0,1,5006,0.0765591397849462
7901,7901,2022-12-11,7,4462.0,-5.4,0.0,1,5006,0.1219184222321828
7902,7902,2022-12-11,10,4229.0,0.0,0.0,0,5006,0.1837313785764956
7903,7903,2022-12-11,21,3767.0,0.0,0.0,0,5006,0.3289089461109636
7904,7904,2022-12-17,4,3660.0,-2.0,0.0,1,4307,0.176775956284153
7905,7905,2022-12-17,7,3340.0,-2.0,0.0,1,4307,0.2895209580838323
7906,7906,2022-12-17,10,3180.0,0.0,0.0,0,4307,0.4982490093683575
7907,7907,2022-12-17,21,2690.0,0.0,0.0,0,4307,1.1104688634213942
7908,7908,2022-12-18,4,4721.0,3.5,0.0,1,4854,0.0281719974581656
7909,7909,2022-12-18,7,4393.0,3.5,0.0,1,4854,0.1049396767584794
7910,7910,2022-12-18,10,4164.0,0.0,0.0,0,4854,0.1657060518731988
7911,7911,2022-12-18,21,3634.0,0.0,0.0,0,4854,0.3357182168409466
7912,7912,2022-12-27,4,1802.0,3.9,0.0,1,2235,0.2402885682574916
7913,7913,2022-12-27,7,1674.0,3.9,0.0,1,2235,0.3351254480286738
7914,7914,2022-12-27,10,1456.0,0.0,0.0,0,2235,1.4467883476627
7915,7915,2022-12-27,21,1148.0,0.0,0.0,0,2235,2.4361980131959378
7916,7916,2022-12-28,4,1410.0,0.6,1.0,1,1727,0.2248226950354609
7917,7917,2022-12-28,7,1331.0,0.6,1.0,1,1727,0.2975206611570248
7918,7918,2022-12-28,10,1236.0,0.0,0.0,0,1727,0.7378758031987243
7919,7919,2022-12-28,21,983.0,0.0,0.0,0,1727,1.3369079435143196
7920,7920,2022-12-29,4,977.0,6.6,1.0,1,1316,0.3469805527123848
7921,7921,2022-12-29,7,900.0,6.6,1.0,1,1316,0.4622222222222222
7922,7922,2022-12-29,10,845.0,0.0,0.0,0,1316,1.0208271603843049
7923,7923,2022-12-29,21,629.0,0.0,0.0,0,1316,1.8051282830226247
7924,7924,2022-12-30,4,1123.0,6.0,0.0,1,2047,0.8227960819234195
7925,7925,2022-12-30,7,1019.0,6.0,0.0,1,2047,1.0088321884200195
7926,7926,2022-12-30,10,947.0,0.0,0.0,0,2047,1.6726305634132117
7927,7927,2022-12-30,21,699.0,0.0,0.0,0,2047,2.961372025467134
7928,7928,2022-12-31,4,86.0,8.9,0.0,1,1494,16.372093023255815
7929,7929,2022-12-31,7,77.0,8.9,0.0,1,1494,18.4025974025974
7930,7930,2022-12-31,10,74.0,0.0,0.0,0,1494,19.18918918918919
7931,7931,2022-12-31,21,60.0,0.0,0.0,0,1494,23.9
7932,7932,2023-01-01,4,358.0,3.2,1.0,1,1302,2.636871508379888
7933,7933,2023-01-01,7,239.0,3.2,1.0,1,1302,4.447698744769874
7934,7934,2023-01-01,10,213.0,0.0,0.0,0,1302,5.112676056338028
7935,7935,2023-01-01,21,160.0,0.0,0.0,0,1302,7.1375
7936,7936,2023-01-02,4,437.0,5.6,1.0,1,836,0.9130434782608696
7937,7937,2023-01-02,7,343.0,5.6,1.0,1,836,1.43731778425656
7938,7938,2023-01-02,10,312.0,0.0,0.0,0,836,1.6794871794871795
7939,7939,2023-01-02,21,233.0,0.0,0.0,0,836,2.587982832618026
7940,7940,2023-01-03,4,539.0,-1.0,0.0,1,1683,2.122448979591837
7941,7941,2023-01-03,7,393.0,-1.0,0.0,1,1683,3.282442748091603
7942,7942,2023-01-03,10,336.0,0.0,0.0,0,1683,4.008928571428571
7943,7943,2023-01-03,21,264.0,0.0,0.0,0,1683,5.375
7944,7944,2023-01-04,4,368.0,0.2,1.0,1,738,1.0054347826086956
7945,7945,2023-01-04,7,294.0,0.2,1.0,1,738,1.510204081632653
7946,7946,2023-01-04,10,232.0,0.0,0.0,0,738,2.181034482758621
7947,7947,2023-01-04,21,153.0,0.0,0.0,0,738,3.823529411764706
7948,7948,2023-01-05,4,396.0,-0.8,1.0,1,781,0.9722222222222222
7949,7949,2023-01-05,7,313.0,-0.8,1.0,1,781,1.4952076677316295
7950,7950,2023-01-05,10,254.0,0.0,0.0,0,781,2.074803149606299
7951,7951,2023-01-05,21,170.0,0.0,0.0,0,781,3.594117647058824
7952,7952,2023-01-06,4,1053.0,-2.6,1.0,1,2029,0.9268755935422602
7953,7953,2023-01-06,7,841.0,-2.6,1.0,1,2029,1.412604042806183
7954,7954,2023-01-06,10,612.0,0.0,0.0,0,2029,2.315359477124183
7955,7955,2023-01-06,21,320.0,0.0,0.0,0,2029,5.340625
7956,7956,2023-01-07,4,1145.0,2.7,1.0,1,1972,0.7222707423580786
7957,7957,2023-01-07,7,919.0,2.7,1.0,1,1972,1.145810663764962
7958,7958,2023-01-07,10,705.0,0.0,0.0,0,1972,1.797163120567376
