,Unnamed: 0,date,days_before,bookings,weather_temp,weather_rain,weather_available,visitors,bookings_increase
8264,8264,2023-07-20,4,2853.0,21.4,0.0,1,9095,1.5263495125256463
8265,8265,2023-07-20,7,2479.0,21.4,0.0,1,9095,1.8929253722700787
8266,8266,2023-07-20,10,2237.0,0.0,0.0,0,9095,2.2005079074963896
8267,8267,2023-07-20,21,1640.0,0.0,0.0,0,9095,3.2866536744168666
8268,8268,2023-07-21,4,2500.0,22.4,0.0,1,7861,1.4005274440518258
8269,8269,2023-07-21,7,2167.0,22.4,0.0,1,7861,1.7568082694722489
8270,8270,2023-07-21,10,1873.0,0.0,0.0,0,7861,2.1656522647931187
8271,8271,2023-07-21,21,1273.0,0.0,0.0,0,7861,3.4712578279287283
8272,8272,2023-07-22,4,2835.0,19.4,1.0,1,7024,1.2334066389405516
8273,8273,2023-07-22,7,2279.0,19.4,1.0,1,7024,1.7200676187009822
8274,8274,2023-07-22,10,1955.0,0.0,0.0,0,7024,2.1667745157877176
8275,8275,2023-07-22,21,1261.0,0.0,0.0,0,7024,3.646560631001311
8276,8276,2023-07-23,4,2174.0,22.5,0.0,1,7327,1.7348406315383016
8277,8277,2023-07-23,7,1751.0,22.5,0.0,1,7327,2.403613078869379
8278,8278,2023-07-23,10,1455.0,0.0,0.0,0,7327,3.084335807095581
8279,8279,2023-07-23,21,1007.0,0.0,0.0,0,7327,4.814090101682588
8280,8280,2023-07-24,4,2554.0,20.4,1.0,1,5736,1.5212127992081006
8281,8281,2023-07-24,7,2192.0,20.4,1.0,1,5736,2.052320115076807
8282,8282,2023-07-24,10,1944.0,0.0,0.0,0,5736,2.43798225308642
8283,8283,2023-07-24,21,1388.0,0.0,0.0,0,5736,3.621084680636285
8284,8284,2023-07-25,4,3080.0,23.1,0.0,1,8365,1.1978003038093012
8285,8285,2023-07-25,7,2721.0,23.1,0.0,1,8365,1.55014196217191
8286,8286,2023-07-25,10,2446.0,0.0,0.0,0,8365,1.833000932904256
8287,8287,2023-07-25,21,1907.0,0.0,0.0,0,8365,2.712063900231036
8288,8288,2023-07-26,4,2945.0,22.2,0.0,1,10050,1.7636098495684425
8289,8289,2023-07-26,7,2606.0,22.2,0.0,1,10050,2.0841008278945465
8290,8290,2023-07-26,10,2400.0,0.0,0.0,0,10050,2.3506388888888887
8291,8291,2023-07-26,21,1855.0,0.0,0.0,0,10050,3.3078394697352227
8292,8292,2023-07-27,4,2554.0,19.3,1.0,1,6391,1.3251368921853992
8293,8293,2023-07-27,7,2284.0,19.3,1.0,1,6391,1.6509867187780864
8294,8294,2023-07-27,10,2088.0,0.0,0.0,0,6391,1.9151021141769908
8295,8295,2023-07-27,21,1530.0,0.0,0.0,0,6391,2.8658310340511446
8296,8296,2023-07-28,4,2367.0,20.0,1.0,1,6786,1.6477457903313415
8297,8297,2023-07-28,7,2001.0,20.0,1.0,1,6786,2.177072759246815
8298,8298,2023-07-28,10,1668.0,0.0,0.0,0,6786,2.7138892912515624
8299,8299,2023-07-28,21,1167.0,0.0,0.0,0,6786,4.09753765748157
8300,8300,2023-07-29,4,2722.0,24.6,0.0,1,9498,2.143237329165142
8301,8301,2023-07-29,7,2163.0,24.6,0.0,1,9498,2.9618210812840964
8302,8302,2023-07-29,10,1678.0,0.0,0.0,0,9498,3.784363406896774
8303,8303,2023-07-29,21,1175.0,0.0,0.0,0,9498,5.5297643153330895
8304,8304,2023-07-30,4,1986.0,23.9,0.0,1,4360,1.2006633996785654
8305,8305,2023-07-30,7,1511.0,23.9,0.0,1,4360,2.0197337116254594
8306,8306,2023-07-30,10,1236.0,0.0,0.0,0,4360,2.532404506330076
8307,8307,2023-07-30,21,806.0,0.0,0.0,0,4360,4.041370232668057
8308,8308,2023-07-31,4,2083.0,21.1,1.0,1,4272,1.5441597303920278
8309,8309,2023-07-31,7,1539.0,21.1,1.0,1,4272,2.54628416657391
8310,8310,2023-07-31,10,1287.0,0.0,0.0,0,4272,3.109812163828784
8311,8311,2023-07-31,21,849.0,0.0,0.0,0,4272,4.63253249065559
8312,8312,2023-08-01,4,2378.0,21.0,1.0,1,7701,1.78536738021793
8313,8313,2023-08-01,7,1936.0,21.0,1.0,1,7701,2.558205692817336
8314,8314,2023-08-01,10,1654.0,0.0,0.0,0,7701,3.0568335912270888
8315,8315,2023-08-01,21,1246.0,0.0,0.0,0,7701,4.369549082229904
8316,8316,2023-08-02,4,2253.0,20.2,0.0,1,5781,1.48577219722922
8317,8317,2023-08-02,7,1968.0,20.2,0.0,1,5781,2.0020603210217467
8318,8318,2023-08-02,10,1731.0,0.0,0.0,0,5781,2.389549789283483
8319,8319,2023-08-02,21,1306.0,0.0,0.0,0,5781,3.344724481427812
8320,8320,2023-08-03,4,1798.0,17.6,1.0,1,2866,1.1416120475742275
8321,8321,2023-08-03,7,1504.0,17.6,1.0,1,2866,1.642661076006648
8322,8322,2023-08-03,10,1259.0,0.0,0.0,0,2866,2.049840970037602
8323,8323,2023-08-03,21,904.0,0.0,0.0,0,2866,3.007571669642682
8324,8324,2023-08-04,4,1393.0,22.0,1.0,1,4871,2.0230201421295635
8325,8325,2023-08-04,7,1132.0,22.0,1.0,1,4871,2.803415090896946
8326,8326,2023-08-04,10,950.0,0.0,0.0,0,4871,3.5152092649925466
8327,8327,2023-08-04,21,619.0,0.0,0.0,0,4871,5.42276633458984
8328,8328,2023-08-05,4,1682.0,20.6,0.0,1,7196,2.148467921211808
8329,8329,2023-08-05,7,1192.0,20.6,0.0,1,7196,3.2760403411693706
8330,8330,2023-08-05,10,980.0,0.0,0.0,0,7196,4.193723653395784
8331,8331,2023-08-05,21,689.0,0.0,0.0,0,7196,6.213055812112415
8332,8332,2023-08-06,4,1610.0,18.1,1.0,1,3201,1.27149663915596
8333,8333,2023-08-06,7,1249.0,18.1,1.0,1,3201,2.114544798231748
8334,8334,2023-08-06,10,1129.0,0.0,0.0,0,3201,2.569909208358573
8335,8335,2023-08-06,21,865.0,0.0,0.0,0,3201,3.9296142147566897
8336,8336,2023-08-07,4,1503.0,21.8,0.0,1,2927,1.247255019967296
8337,8337,2023-08-07,7,1334.0,21.8,0.0,1,2927,1.8559140890908647
8338,8338,2023-08-07,10,1259.0,0.0,0.0,0,2927,2.238455960085967
8339,8339,2023-08-07,21,953.0,0.0,0.0,0,2927,3.5871321115287538
8340,8340,2023-08-08,4,1559.0,16.6,1.0,1,2344,1.096061260093177
8341,8341,2023-08-08,7,1380.0,16.6,1.0,1,2344,1.6332889677610174
8342,8342,2023-08-08,10,1252.0,0.0,0.0,0,2344,2.0037763494309235
8343,8343,2023-08-08,21,953.0,0.0,0.0,0,2344,3.2792192342419284
8344,8344,2023-08-09,4,1370.0,14.2,1.0,1,2476,1.3191997771396229
8345,8345,2023-08-09,7,1148.0,14.2,1.0,1,2476,1.814701993420048
8346,8346,2023-08-09,10,995.0,0.0,0.0,0,2476,2.2296994654365223
8347,8347,2023-08-09,21,739.0,0.0,0.0,0,2476,3.158498914757372
8348,8348,2023-08-10,4,1293.0,18.1,1.0,1,2943,1.5942437046339857
8349,8349,2023-08-10,7,1028.0,18.1,1.0,1,2943,2.1737363695771954
8350,8350,2023-08-10,10,824.0,0.0,0.0,0,2943,2.811646535647239
8351,8351,2023-08-10,21,557.0,0.0,0.0,0,2943,4.2983165944277095
8352,8352,2023-08-11,4,1198.0,21.1,0.0,1,4815,2.2369434914660458
8353,8353,2023-08-11,7,895.0,21.1,0.0,1,4815,3.1005401605682783
8354,8354,2023-08-11,10,724.0,0.0,0.0,0,4815,3.935585521444438
8355,8355,2023-08-11,21,507.0,0.0,0.0,0,4815,6.089180050718512
8356,8356,2023-08-12,4,1636.0,22.5,0.0,1,5482,1.6966705706832592
8357,8357,2023-08-12,7,1250.0,22.5,0.0,1,5482,2.368227872860636
8358,8358,2023-08-12,10,1085.0,0.0,0.0,0,5482,2.869144376078058
8359,8359,2023-08-12,21,778.0,0.0,0.0,0,5482,4.564537520671983
8360,8360,2023-08-13,4,1506.0,23.4,0.0,1,4066,1.4330245080284922
8361,8361,2023-08-13,7,1246.0,23.4,0.0,1,4066,1.9991602144308984
8362,8362,2023-08-13,10,1120.0,0.0,0.0,0,4066,2.377055865607911
8363,8363,2023-08-13,21,795.0,0.0,0.0,0,4066,3.750531673474681
8364,8364,2023-08-14,4,1363.0,23.9,1.0,1,4279,1.572744597164908
8365,8365,2023-08-14,7,1135.0,23.9,1.0,1,4279,2.1901373002069344
8366,8366,2023-08-14,10,1022.0,0.0,0.0,0,4279,2.55787429976254
8367,8367,2023-08-14,21,731.0,0.0,0.0,0,4279,3.870482113396312
8368,8368,2023-08-15,4,992.0,24.6,1.0,1,2297,1.297472606528756
8369,8369,2023-08-15,7,856.0,24.6,1.0,1,2297,1.9137542185877463
8370,8370,2023-08-15,10,786.0,0.0,0.0,0,2297,2.23321158433048
8371,8371,2023-08-15,21,642.0,0.0,0.0,0,2297,3.246199968720544
8372,8372,2023-08-16,4,2997.0,22.2,0.0,1,7131,1.363017230958152
8373,8373,2023-08-16,7,2522.0,22.2,0.0,1,7131,1.811792047784876
8374,8374,2023-08-16,10,2258.0,0.0,0.0,0,7131,2.2120631413445464
8375,8375,2023-08-16,21,1583.0,0.0,0.0,0,7131,3.4341136693687067
8376,8376,2023-08-17,4,2201.0,22.8,0.0,1,5516,1.664605249362178
8377,8377,2023-08-17,7,1936.0,22.8,0.0,1,5516,2.0654213521203086
8378,8378,2023-08-17,10,1613.0,0.0,0.0,0,5516,2.598365127251885
8379,8379,2023-08-17,21,1209.0,0.0,0.0,0,5516,3.896426052429424
8380,8380,2023-08-18,4,866.0,23.4,0.0,1,2404,1.779695831249135
8381,8381,2023-08-18,7,730.0,23.4,0.0,1,2404,2.290858464062849
8382,8382,2023-08-18,10,604.0,0.0,0.0,0,2404,3.016911862749456
8383,8383,2023-08-18,21,454.0,0.0,0.0,0,2404,4.426718196805492
8384,8384,2023-08-19,4,1467.0,19.9,0.0,1,4425,1.63938563285907
8385,8385,2023-08-19,7,1172.0,19.9,0.0,1,4425,2.186306097498853
8386,8386,2023-08-19,10,1026.0,0.0,0.0,0,4425,2.606432748538012
8387,8387,2023-08-19,21,753.0,0.0,0.0,0,4425,3.852247011952192
8388,8388,2023-08-20,4,890.0,17.7,1.0,1,2840,1.5254716621201423
8389,8389,2023-08-20,7,770.0,17.7,1.0,1,2840,1.9315007573072087
8390,8390,2023-08-20,10,704.0,0.0,0.0,0,2840,2.245873272829246
8391,8391,2023-08-20,21,571.0,0.0,0.0,0,2840,3.1748466588770548
8392,8392,2023-08-26,4,1165.0,17.3,1.0,1,2205,0.8927038626609443
8393,8393,2023-08-26,7,993.0,17.3,1.0,1,2205,1.2205438066465255
8394,8394,2023-08-26,10,887.0,0.0,0.0,0,2205,1.4859075535512964
8395,8395,2023-08-26,21,664.0,0.0,0.0,0,2205,2.3207831325301207
8396,8396,2023-08-27,4,1626.0,21.2,0.0,1,6075,2.137311950042577
8397,8397,2023-08-27,7,1207.0,21.2,0.0,1,6075,3.166570008285004
8398,8398,2023-08-27,10,926.0,0.0,0.0,0,6075,4.146947593997422
8399,8399,2023-08-27,21,558.0,0.0,0.0,0,6075,7.072669266217654
8400,8400,2023-09-02,4,1740.0,21.1,0.0,1,3393,0.95
8401,8401,2023-09-02,7,1455.0,21.1,0.0,1,3393,1.331958762886598
8402,8402,2023-09-02,10,1289.0,0.0,0.0,0,3393,1.6322730799069043
8403,8403,2023-09-02,21,983.0,0.0,0.0,0,3393,2.451678535096643
8404,8404,2023-09-03,4,1621.0,20.6,0.0,1,5333,2.302430802894333
8405,8405,2023-09-03,7,1315.0,20.6,0.0,1,5333,3.3023986084995567
8406,8406,2023-09-03,10,1080.0,0.0,0.0,0,5333,4.753653014328197
8407,8407,2023-09-03,21,431.0,0.0,0.0,0,5333,11.422340761856791
8408,8408,2023-09-09,4,1328.0,25.3,0.0,1,4988,2.7560240963855422
8409,8409,2023-09-09,7,954.0,25.3,0.0,1,4988,4.228511530398323
8410,8410,2023-09-09,10,863.0,0.0,0.0,0,4988,4.779837775202781
8411,8411,2023-09-09,21,622.0,0.0,0.0,0,4988,7.019292604501608
8412,8412,2023-09-10,4,3376.0,25.6,0.0,1,8783,1.3475822344109882
8413,8413,2023-09-10,7,2493.0,25.6,0.0,1,8783,2.1955506787311663
8414,8414,2023-09-10,10,2163.0,0.0,0.0,0,8783,2.663985034819341
8415,8415,2023-09-10,21,1308.0,0.0,0.0,0,8783,4.821635232995692
8416,8416,2023-09-16,4,1179.0,21.7,0.0,1,4174,2.5402883799830365
8417,8417,2023-09-16,7,882.0,21.7,0.0,1,4174,3.7324263038548753
8418,8418,2023-09-16,10,788.0,0.0,0.0,0,4174,4.2969543147208125
8419,8419,2023-09-16,21,565.0,0.0,0.0,0,4174,6.387610619469027
8420,8420,2023-09-17,4,2384.0,17.5,0.0,1,5999,1.224469396975666
8421,8421,2023-09-17,7,1803.0,17.5,0.0,1,5999,1.8700174049075915
8422,8422,2023-09-17,10,1571.0,0.0,0.0,0,5999,2.294420758481269
8423,8423,2023-09-17,21,1026.0,0.0,0.0,0,5999,4.099398369661528
8424,8424,2023-09-23,4,1191.0,19.5,0.0,1,3749,2.147774979009236
8425,8425,2023-09-23,7,950.0,19.5,0.0,1,3749,2.946315789473684
8426,8426,2023-09-23,10,871.0,0.0,0.0,0,3749,3.304247990815155
8427,8427,2023-09-23,21,607.0,0.0,0.0,0,3749,5.176276771004942
8428,8428,2023-09-24,4,2523.0,16.9,0.0,1,6084,1.154379706698375
8429,8429,2023-09-24,7,1983.0,16.9,0.0,1,6084,1.6875333102455208
8430,8430,2023-09-24,10,1677.0,0.0,0.0,0,6084,2.0987092586351097
8431,8431,2023-09-24,21,1048.0,0.0,0.0,0,6084,4.125048728798543
8432,8432,2023-10-05,4,,11.4,1.0,1,1457,
8433,8433,2023-10-05,7,,11.4,1.0,1,1457,
8434,8434,2023-10-05,10,,0.0,0.0,0,1457,
8435,8435,2023-10-05,21,,0.0,0.0,0,1457,
8436,8436,2023-10-07,4,1973.0,10.8,0.0,1,4314,1.186517992904207
8437,8437,2023-10-07,7,1600.0,10.8,0.0,1,4314,1.69625
8438,8438,2023-10-07,10,1344.0,0.0,0.0,0,4314,2.2098214285714284
8439,8439,2023-10-07,21,758.0,0.0,0.0,0,4314,4.691292875989446
8440,8440,2023-10-08,4,817.0,10.4,0.0,1,2252,1.1880107427759825
8441,8441,2023-10-08,7,622.0,10.4,0.0,1,2252,1.74829423559418
8442,8442,2023-10-08,10,479.0,0.0,0.0,0,2252,2.3658093602639534
8443,8443,2023-10-08,21,277.0,0.0,0.0,0,2252,4.293168094355364
8444,8444,2023-10-14,4,2650.0,12.0,0.0,1,5470,1.0641509433962264
8445,8445,2023-10-14,7,2242.0,12.0,0.0,1,5470,1.43978590544157
8446,8446,2023-10-14,10,1985.0,0.0,0.0,0,5470,1.7556675062972291
8447,8447,2023-10-14,21,1160.0,0.0,0.0,0,5470,3.715517241379312
8448,8448,2023-10-15,4,1385.0,11.3,0.0,1,3590,1.115643591899701
8449,8449,2023-10-15,7,1024.0,11.3,0.0,1,3590,1.657568862757732
8450,8450,2023-10-15,10,861.0,0.0,0.0,0,3590,2.0382656089476248
8451,8451,2023-10-15,21,472.0,0.0,0.0,0,3590,4.090448907747184
8452,8452,2023-10-21,4,2770.0,5.6,1.0,1,4347,0.5693140794223827
8453,8453,2023-10-21,7,2322.0,5.6,1.0,1,4347,0.872093023255814
8454,8454,2023-10-21,10,2141.0,0.0,0.0,0,4347,1.0303596450256889
8455,8455,2023-10-21,21,1313.0,0.0,0.0,0,4347,2.310738766184311
8456,8456,2023-10-22,4,2049.0,7.2,1.0,1,4527,0.8491185121983814
8457,8457,2023-10-22,7,1660.0,7.2,1.0,1,4527,1.2293964940489912
8458,8458,2023-10-22,10,1484.0,0.0,0.0,0,4527,1.4992852898104716
8459,8459,2023-10-22,21,884.0,0.0,0.0,0,4527,2.883515014397367
8460,8460,2023-10-28,4,4839.0,2.9,0.0,1,8357,0.7270097127505682
8461,8461,2023-10-28,7,4200.0,2.9,0.0,1,8357,0.9897619047619048
8462,8462,2023-10-28,10,3938.0,0.0,0.0,0,8357,1.122143219908583
8463,8463,2023-10-28,21,2661.0,0.0,0.0,0,8357,2.1405486659150696
8464,8464,2023-10-29,4,2875.0,5.2,1.0,1,6281,0.8767040635786176
8465,8465,2023-10-29,7,2483.0,5.2,1.0,1,6281,1.1223863482475875
8466,8466,2023-10-29,10,2220.0,0.0,0.0,0,6281,1.3292642993051396
8467,8467,2023-10-29,21,1419.0,0.0,0.0,0,6281,2.359971759582178
8468,8468,2023-10-30,4,1640.0,6.9,1.0,1,3557,0.8048843645216113
8469,8469,2023-10-30,7,1344.0,6.9,1.0,1,3557,1.1232677787237857
8470,8470,2023-10-30,10,1169.0,0.0,0.0,0,3557,1.3526548133013168
8471,8471,2023-10-30,21,708.0,0.0,0.0,0,3557,2.5749397980920627
8472,8472,2023-10-31,4,1113.0,7.0,1.0,1,2873,1.5813117699910153
8473,8473,2023-10-31,7,926.0,7.0,1.0,1,2873,2.102591792656588
8474,8474,2023-10-31,10,813.0,0.0,0.0,0,2873,2.5338253382533824
8475,8475,2023-10-31,21,572.0,0.0,0.0,0,2873,4.0227272727272725
8476,8476,2023-11-01,4,1772.0,,0.0,1,6102,0.9791903140370792
8477,8477,2023-11-01,7,1428.0,,0.0,1,6102,1.361625282167043
8478,8478,2023-11-01,10,1180.0,0.0,0.0,0,6102,2.9275634614882904
8479,8479,2023-11-01,21,731.0,0.0,0.0,0,6102,5.239690376315853
8480,8480,2023-11-03,10,1553.0,0.0,0.0,0,3583,1.5009032546366965
8481,8481,2023-11-03,21,1059.0,0.0,0.0,0,3583,2.621911640541997
8482,8482,2023-11-04,10,2651.0,0.0,0.0,0,6400,1.345268646115075
8483,8483,2023-11-04,21,1831.0,0.0,0.0,0,6400,2.346693809660912
8484,8484,2023-11-05,10,867.0,0.0,0.0,0,4195,2.450889320728744
8485,8485,2023-11-05,21,548.0,0.0,0.0,0,4195,4.056492473463276
8486,8486,2023-11-11,10,977.0,0.0,0.0,0,3646,2.7318321392016376
8487,8487,2023-11-11,21,650.0,0.0,0.0,0,3646,4.609230769230769
8488,8488,2023-11-12,10,317.0,0.0,0.0,0,1787,4.637223974763407
8489,8489,2023-11-12,21,183.0,0.0,0.0,0,1787,8.765027322404372
8490,8490,2023-11-30,10,,0.0,0.0,0,407,
8491,8491,2023-11-30,21,,0.0,0.0,0,407,
8492,8492,2023-12-02,10,1755.0,0.0,0.0,0,3556,1.0262108262108265
8493,8493,2023-12-02,21,1336.0,0.0,0.0,0,3556,1.6616766467065869
8494,8494,2023-12-03,10,1206.0,0.0,0.0,0,2133,0.6744518149990787
8495,8495,2023-12-03,21,855.0,0.0,0.0,0,2133,1.1419660787783588
8496,8496,2023-12-09,10,2386.0,0.0,0.0,0,3913,0.6399832355406538
8497,8497,2023-12-09,21,1823.0,0.0,0.0,0,391320,213.65715852989567
8498,8498,2023-12-10,10,2000.0,0.0,0.0,0,3820,0.7024226804123712
8499,8499,2023-12-10,21,1435.0,0.0,0.0,0,3820,1.229068705388857
8500,8500,2023-12-16,10,2214.0,0.0,0.0,0,5031,1.272357723577236
8501,8501,2023-12-16,21,1872.0,0.0,0.0,0,5031,1.6875
8502,8502,2023-12-17,10,2157.0,0.0,0.0,0,3542,0.4982490093683575
8503,8503,2023-12-17,21,1352.0,0.0,0.0,0,3542,1.1104688634213942
8504,8504,2023-12-27,10,965.0,0.0,0.0,0,3241,1.4467883476627
8505,8505,2023-12-27,21,658.0,0.0,0.0,0,3241,2.4361980131959378
8506,8506,2023-12-28,10,828.0,0.0,0.0,0,1721,0.7378758031987243
8507,8507,2023-12-28,21,590.0,0.0,0.0,0,1721,1.3369079435143196
8508,8508,2023-12-29,10,667.0,0.0,0.0,0,1657,1.0208271603843049
8509,8509,2023-12-29,21,471.0,0.0,0.0,0,1657,1.8051282830226247
8510,8510,2023-12-30,10,822.0,0.0,0.0,0,2617,1.6726305634132117
8511,8511,2023-12-30,21,524.0,0.0,0.0,0,2617,2.961372025467134
8512,8512,2023-12-31,10,89.0,0.0,0.0,0,1483,19.18918918918919
8513,8513,2023-12-31,21,73.0,0.0,0.0,0,1483,23.9
8514,8514,2024-03-29,4,4342.0,11.4,0.0,1,5009,0.4878587196467991
8515,8515,2024-03-29,7,4113.0,11.4,0.0,1,5009,0.6766169154228856
8516,8516,2024-03-29,10,3943.0,0.0,0.0,0,5009,0.8134529147982063
8517,8517,2024-03-29,21,3433.0,0.0,0.0,0,5009,1.024024024024024
8518,8518,2024-03-30,4,4925.0,9.1,0.0,1,7120,0.4878587196467991
8519,8519,2024-03-30,7,4091.0,9.1,0.0,1,7120,0.6766169154228856
8520,8520,2024-03-30,10,3656.0,0.0,0.0,0,7120,0.8134529147982063
8521,8521,2024-03-30,21,2358.0,0.0,0.0,0,7120,1.024024024024024
8522,8522,2024-03-31,4,4665.0,12.8,0.0,1,6474,0.4878587196467991
8523,8523,2024-03-31,7,3755.0,12.8,0.0,1,6474,0.6766169154228856
8524,8524,2024-03-31,10,3364.0,0.0,0.0,0,6474,0.8134529147982063
8525,8525,2024-03-31,21,2146.0,0.0,0.0,0,6474,1.024024024024024
8526,8526,2024-04-01,4,4356.0,5.3,0.0,1,5830,0.4279538904899135
8527,8527,2024-04-01,7,3524.0,5.3,0.0,1,5830,0.543613707165109
8528,8528,2024-04-01,10,3064.0,0.0,0.0,0,5830,0.6245901639344262
8529,8529,2024-04-01,21,2027.0,0.0,0.0,0,5830,1.512040557667934
8530,8530,2024-04-02,4,1233.0,1.6,1.0,1,902,0.6437869822485207
8531,8531,2024-04-02,7,1119.0,1.6,1.0,1,902,0.8204456094364351
8532,8532,2024-04-02,10,1016.0,0.0,0.0,0,902,0.9646393210749646
8533,8533,2024-04-02,21,800.0,0.0,0.0,0,902,1.875776397515528
8534,8534,2024-04-03,4,1182.0,1.4,0.0,1,1374,0.6437869822485207
8535,8535,2024-04-03,7,1100.0,1.4,0.0,1,1374,0.8204456094364351
8536,8536,2024-04-03,10,991.0,0.0,0.0,0,1374,0.9646393210749646
8537,8537,2024-04-03,21,772.0,0.0,0.0,0,1374,1.875776397515528
8538,8538,2024-04-04,4,1166.0,2.9,1.0,1,1308,0.6437869822485207
8539,8539,2024-04-04,7,1089.0,2.9,1.0,1,1308,0.8204456094364351
8540,8540,2024-04-04,10,1025.0,0.0,0.0,0,1308,0.9646393210749646
8541,8541,2024-04-04,21,813.0,0.0,0.0,0,1308,1.875776397515528
8542,8542,2024-04-05,4,1373.0,2.2,1.0,1,1639,0.6437869822485207
8543,8543,2024-04-05,7,1194.0,2.2,1.0,1,1639,0.8204456094364351
8544,8544,2024-04-05,10,1087.0,0.0,0.0,0,1639,0.9646393210749646
8545,8545,2024-04-05,21,839.0,0.0,0.0,0,1639,1.875776397515528
8546,8546,2024-04-06,4,2947.0,7.8,0.0,1,3785,0.2792281498297389
8547,8547,2024-04-06,7,2429.0,7.8,0.0,1,3785,0.4764192139737991
8548,8548,2024-04-06,10,2213.0,0.0,0.0,0,3785,0.5978260869565217
8549,8549,2024-04-06,21,1732.0,0.0,0.0,0,3785,1.1645326504481437
8550,8550,2024-04-07,4,2341.0,8.8,0.0,1,4465,0.8674609084139985
8551,8551,2024-04-07,7,1807.0,8.8,0.0,1,4465,1.3840304182509506
8552,8552,2024-04-07,10,1547.0,0.0,0.0,0,4465,1.5256797583081572
8553,8553,2024-04-07,21,1263.0,0.0,0.0,0,4465,2.7488789237668163
8554,5970,2024-04-13,4,2215.0,14.6,0.0,1,4257,0.68
8555,5973,2024-04-13,7,1828.0,14.6,0.0,1,4257,0.96
8556,5976,2024-04-13,10,1666.0,0.0,0.0,0,4257,1.19
8557,5977,2024-04-13,21,1247.0,0.0,0.0,0,4257,2.25
8558,5983,2024-04-14,4,1259.0,10.0,1.0,1,2093,0.72
8559,5986,2024-04-14,7,1036.0,10.0,1.0,1,2093,0.9
8560,5989,2024-04-14,10,953.0,0.0,0.0,0,2093,1.02
8561,5990,2024-04-14,21,805.0,0.0,0.0,0,2093,1.48
8562,5996,2024-04-20,4,636.0,4.6,1.0,1,2154,1.56
8563,999,2024-04-20,7,536.0,4.6,1.0,1,2154,2.46
8564,6002,2024-04-20,10,481.0,0.0,0.0,0,2154,2.87
8565,6003,2024-04-20,21,297.0,0.0,0.0,0,2154,4.21
8566,6009,2024-04-21,4,785.0,3.7,1.0,1,1873,1.56
8567,6012,2024-04-21,7,685.0,3.7,1.0,1,1873,2.46
8568,6015,2024-04-21,10,632.0,0.0,0.0,0,1873,2.87
8569,6016,2024-04-21,21,461.0,0.0,0.0,0,1873,4.21
8570,6017,2024-04-27,4,1963.0,7.2,1.0,1,3288,1.42
8571,6017,2024-04-27,7,1470.0,11.2,1.0,1,3288,1.95
8572,6017,2024-04-27,10,788.0,0.0,0.0,0,3288,2.14
8573,6017,2024-04-27,21,570.0,0.0,0.0,0,3288,3.13
8574,6017,2024-04-28,4,1782.0,12.2,1.0,1,4223,1.42
8575,6017,2024-04-28,7,1207.0,11.8,1.0,1,4223,1.95
8576,6017,2024-04-28,10,782.0,0.0,0.0,0,4223,2.14
8577,6017,2024-04-28,21,404.0,0.0,0.0,0,4223,3.13
